epoch,step,train_loss
4,2199,0.015924856066703796
5,2219,0.017824705690145493
5,2239,0.028941987082362175
5,2259,0.022394636645913124
5,2279,0.028957851231098175
5,2299,0.020168308168649673
5,2319,0.01591438427567482
5,2339,0.023747891187667847
5,2359,0.02370399236679077
5,2379,0.019202161580324173
5,2399,0.028214745223522186
5,2419,0.020450590178370476
5,2439,0.02816886268556118
5,2459,0.018959352746605873
5,2479,0.018366586416959763
5,2499,0.015321471728384495
5,2519,0.029677174985408783
5,2539,0.04481694847345352
5,2559,0.024724042043089867
5,2579,0.03603378310799599
5,2599,0.0195844154804945
5,2619,0.023946810513734818
5,2639,0.018963251262903214
6,2659,0.018329491838812828
6,2679,0.022908804938197136
6,2699,0.023362286388874054
6,2719,0.022230438888072968
6,2739,0.025366609916090965
6,2759,0.023145832121372223
6,2779,0.019170988351106644
6,2799,0.028413105756044388
6,2819,0.013642259873449802
6,2839,0.018133945763111115
6,2859,0.024951571598649025
6,2879,0.01952400617301464
6,2899,0.03310875594615936
6,2919,0.021711191162467003
6,2939,0.018048057332634926
6,2959,0.017543865367770195
6,2979,0.02016257308423519
6,2999,0.020274950191378593
6,3019,0.020640457049012184
6,3039,0.020050419494509697
6,3059,0.018278952687978745
6,3079,0.017200922593474388
7,3099,0.01518587488681078
7,3119,0.037152666598558426
7,3139,0.017067624256014824
7,3159,0.021474052220582962
7,3179,0.021017447113990784
7,3199,0.017755750566720963
7,3219,0.024460799992084503
7,3239,0.015124276280403137
7,3259,0.030546491965651512
7,3279,0.01880129985511303
7,3299,0.017041657119989395
7,3319,0.022323593497276306
7,3339,0.018203070387244225
7,3359,0.028315037488937378
7,3379,0.017843445762991905
7,3399,0.022499799728393555
7,3419,0.017086317762732506
7,3439,0.015228028409183025
7,3459,0.01320124976336956
7,3479,0.02096221037209034
7,3499,0.017015889286994934
7,3519,0.017884178087115288
8,3539,0.021444495767354965
8,3559,0.016659853979945183
8,3579,0.017556725069880486
8,3599,0.0178651325404644
8,3619,0.017582068219780922
8,3639,0.017757676541805267
8,3659,0.022250713780522346
8,3679,0.024933312088251114
8,3699,0.025251835584640503
8,3719,0.016652707010507584
8,3739,0.029074184596538544
8,3759,0.02035830169916153
8,3779,0.02024274878203869
8,3799,0.017036978155374527
8,3819,0.019057082012295723
8,3839,0.017223259434103966
8,3859,0.01610625348985195
8,3879,0.020115071907639503
8,3899,0.014313772320747375
8,3919,0.02647286467254162
8,3939,0.02923654019832611
8,3959,0.019150318577885628
9,3979,0.021028537303209305
9,3999,0.017783476039767265
9,4019,0.01914375089108944
9,4039,0.019789140671491623
9,4059,0.02476154826581478
9,4079,0.015157193876802921
9,4099,0.03037472441792488
9,4119,0.02391641028225422
9,4139,0.020212380215525627
9,4159,0.0338079109787941
9,4179,0.01516900397837162
9,4199,0.02714994177222252
9,4219,0.02592836692929268
9,4239,0.017048707231879234
9,4259,0.018200870603322983
9,4279,0.02164388820528984
9,4299,0.025313619524240494
9,4319,0.026438767090439796
9,4339,0.0186581052839756
9,4359,0.02010311372578144
9,4379,0.01618616282939911
9,4399,0.01588629186153412
